Rowid	Analysis Plan Sort	Analysis Plan Id	Description	NAME1	STAT1	NAME2	STAT2	NAME3	STAT3	NAME4	STAT4	NAME5	STAT5	NAME6	STAT6	NAME7	STAT7	NAME8	STAT8	NAME9	STAT9	NAME10	STAT10
45407	AP-071	71		Time:Count	Time:Count																		
45408	AP-071	71		Time/K1:Count	Time/K1:Count																		
45409	AP-071	71		Time/K1/K2:Count	Time/K1/K2:Count																		
45410	AP-071	71		Time/K1/K2/K3:Count	Time/K1/K2/K3:Count																		
45411	AP-071	71		Time/K1/K2/K3/K4:Count	Time/K1/K2/K3/K4:Count																		
45412	AP-071	71		Time/K1/K2/K3/K4/K5:Count	Time/K1/K2/K3/K4/K5:Count																		
45413	AP-071	71		Time/K1/K2/K3/K4/K5/K6:Count	Time/K1/K2/K3/K4/K5/K6:Count																		
45414	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7:Count	Time/K1/K2/K3/K4/K5/K6/K7:Count																		
45415	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8:Count																		
45459	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-:Count																		
45462	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/B cells/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/B cells/69+:Count																		
45461	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/B cells:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/B cells:Count																		
45463	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/B cells/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/B cells/Ki67+:Count																		
45460	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S:Count																		
45464	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L:Count																		
45467	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br:Count																		
45473	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/103+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/103+:Count																		
45474	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/153+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/153+:Count																		
45475	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/154+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/154+:Count																		
45470	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/4-8-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/4-8-:Count																		
45469	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/4+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/4+:Count																		
45472	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/69+:Count																		
45471	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/8+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/8+:Count																		
45476	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6+:Count																		
45477	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6+CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6+CXCR3+:Count																		
45478	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6+CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6+CXCR3-:Count																		
45479	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6-CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6-CXCR3+:Count																		
45480	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6-CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CCR6-CXCR3-:Count																		
45481	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CM:Count																		
45468	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+:Count																		
45482	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/CXCR3+:Count																		
45483	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/DR+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/DR+:Count																		
45484	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/EM:Count																		
45485	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg+:Count																		
45486	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg_OR_IL2:Count																		
45489	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg_OR_IL2_OR_154:Count																		
45487	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg_OR_IL2_OR_TNF:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg_OR_IL2_OR_TNF:Count																		
45488	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg_OR_IL2_OR_TNF_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IFNg_OR_IL2_OR_TNF_OR_154:Count																		
45492	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IL17a_OR_IL17F+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IL17a_OR_IL17F+:Count																		
45490	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IL2+:Count																		
45491	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IL4_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/IL4_OR_IL13+:Count																		
45493	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/Ki67+:Count																		
45494	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/N:Count																		
45495	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/NKG2C+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/NKG2C+:Count																		
45496	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/Perf+:Count																		
45498	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/R7+:Count																		
45497	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/RA+:Count																		
45499	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/TEMRA:Count																		
45500	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/TNF+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1+/TNF+:Count																		
45501	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-:Count																		
45535	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+:Count																		
45542	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/103+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/103+:Count																		
45575	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/103+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/103+:Count																		
45543	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/153+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/153+:Count																		
45576	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/153+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/153+:Count																		
45544	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/154+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/154+:Count																		
45577	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/154+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/154+:Count																		
45539	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/4-8-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/4-8-:Count																		
45572	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/4-8-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/4-8-:Count																		
45538	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/4+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/4+:Count																		
45571	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/4+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/4+:Count																		
45609	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/103+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/103+:Count																		
45610	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/153+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/153+:Count																		
45611	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/154+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/154+:Count																		
45607	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/4+RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/4+RA+:Count																		
45608	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4+/69+:Count																		
45647	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/103+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/103+:Count																		
45648	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/153+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/153+:Count																		
45649	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/154+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/154+:Count																		
45646	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/69+:Count																		
45650	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6+:Count																		
45651	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6+CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6+CXCR3+:Count																		
45652	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6+CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6+CXCR3-:Count																		
45653	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6-CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6-CXCR3+:Count																		
45654	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6-CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CCR6-CXCR3-:Count																		
45655	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CM:Count																		
45645	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-:Count																		
45656	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/CXCR3+:Count																		
45657	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/DR+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/DR+:Count																		
45658	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/EM:Count																		
45659	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg+:Count																		
45660	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg_OR_IL2:Count																		
45663	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg_OR_IL2_OR_154:Count																		
45661	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg_OR_IL2_OR_TNF:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg_OR_IL2_OR_TNF:Count																		
45662	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg_OR_IL2_OR_TNF_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IFNg_OR_IL2_OR_TNF_OR_154:Count																		
45666	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IL17a_OR_IL17F+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IL17a_OR_IL17F+:Count																		
45664	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IL2+:Count																		
45665	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IL4_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/4-8-/IL4_OR_IL13+:Count																		
