AnalysisPlanSort	AnalysisPlanId	Description	NAME1	STAT1
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR6-CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR6-CXCR3+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR6+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR6+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR6+CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR6+CXCR3-:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR6+CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR6+CXCR3+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CCR7+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CM:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR3+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/154+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/154+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/25+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/25+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/4+45RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/4+45RA+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/CCR7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/CCR7+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/CM:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/EM:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/FoxP3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/FoxP3+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/FoxP3+25+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/FoxP3+25+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IFNg_OR_IL2_OR_154:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IFNg_OR_IL2:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IFNg+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IL2+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IL21+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/IL21+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/Ki67+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/N:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/TEMRA:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/TNFa+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+/TNFa+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+PD1+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+PD1+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+PD1+/IL21+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/CXCR5+PD1+/IL21+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/EM:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/FoxP3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/FoxP3+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/FoxP3+25+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/FoxP3+25+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB-Perf-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB-Perf-:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB-Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB-Perf+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB+Perf-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB+Perf-:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB+Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/GzB+Perf+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_AND_154_NOT_Th2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_AND_154_NOT_Th2:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_AND_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_AND_154:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_NOT_Th2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_NOT_Th2:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154_NOT_Th2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154_NOT_Th2:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/4+45RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/4+45RA+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/CCR7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/CCR7+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/CM:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/EM:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/Ki67+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/N:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_154/TEMRA:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_TN_OR_154_NOT_Th2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_TN_OR_154_NOT_Th2:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_TNFa_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2_OR_TNFa_OR_154:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/4+45RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/4+45RA+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/CCR7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/CCR7+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/CM:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/EM:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/Ki67+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/N:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg_OR_IL2/TEMRA:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNg+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNgIL2TNFa154IL4IL5IL13:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IFNgIL2TNFa154IL4IL5IL13:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL17a+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL17a+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL2+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL21+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL21+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4_AND_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4_AND_154:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4_IL5_IL13_AND_154_NOT_IFNg:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4_IL5_IL13_AND_154_NOT_IFNg:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4_OR_IL5_OR_IL13_AND_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4_OR_IL5_OR_IL13_AND_154:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4_OR_IL5_OR_IL13:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4_OR_IL5_OR_IL13:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL4+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL5_OR_IL13_AND_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL5_OR_IL13_AND_154:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL5_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/IL5_OR_IL13+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/Ki67+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/N:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/PD1+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/PD1+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/Perf+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/TEMRA:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/TNFa+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/4+/TNFa+:Count
AP-059	59	Similar to AP054, but modified staining panel with 3 different markers	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/8+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/19-/3+/3+excl 16br/56-16-/8+:Count
