Analysis Plan Sort	Analysis Plan Id	Description	NAME1	STAT1
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CCR6+CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CCR6+CXCR3-:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CCR6-CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CCR6-CXCR3+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CCR6-CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CCR6-CXCR3-:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CM:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR3+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/154+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/154+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/25+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/25+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/69+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/CM:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/EM:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/FOXP3+25+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/FOXP3+25+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/FOXP3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/FOXP3+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IFNg+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IFNg_OR_IL2:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IFNg_OR_IL2_OR_154:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IL21+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IL21+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/IL2+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/Ki67+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/Naive:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/Naive:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/R7+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/RA+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/TEMRA:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/TNFa+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/CXCR5+/TNFa+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/EM:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/FOXP3+25+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/FOXP3+25+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/FOXP3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/FOXP3+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/GzB+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/GzB+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/CM:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/EM:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/Ki67+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/Naive:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/Naive:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_154:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/CM:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/EM:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/Ki67+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/Naive:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/Naive:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa_OR_154:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/R7+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/RA+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2_OR_TNFa/TEMRA:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/R7+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/RA+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IFNg_OR_IL2/TEMRA:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL17a+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL17a+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL21+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL21+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL2+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL4_AND_69:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL4_AND_69:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL4+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL4+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL4_OR_IL5_OR_IL13_AND_69:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL4_OR_IL5_OR_IL13_AND_69:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL5_OR_IL13_AND_69:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL5_OR_IL13_AND_69:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL5_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/IL5_OR_IL13+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/Ki67+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/Naive:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/Naive:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/R7+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/RA+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/TEMRA:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/TNFa+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-/3+/NKT/TNFa+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20-:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20+/CXCR5+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20+/CXCR5+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20+/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S/20+/Ki67+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/L/S:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/25+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/25+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/69+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IFNg+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IFNg_OR_IL2:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IL21+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IL21+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IL2+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IL4+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IL4+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IL5_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/IL5_OR_IL13+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/Ki67+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/TNFa+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos classical/TNFa+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/25+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/25+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/69+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IFNg+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IFNg_OR_IL2:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IL21+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IL21+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IL2+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IL4+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IL4+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IL5_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/IL5_OR_IL13+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/Ki67+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/TNFa+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-_OR_SSlo/Monos nonclassical/TNFa+:Count
AP-058	58		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv:Count
