analysisPlanSort	analysisPlanId	description	NAME1	STAT1	NAME2	STAT2	NAME3	STAT3	NAME4	STAT4	NAME5	STAT5	NAME6	STAT6	NAME7	STAT7	NAME8	STAT8	NAME9	STAT9	NAME10	STAT10
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	CCR7+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/CCR7+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	CM	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/CM:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	EM	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/EM:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	GzA+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/GzA+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	GzA+Perf+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/GzA+Perf+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	GzA+Perf-	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/GzA+Perf-:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	GzA-Perf+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/GzA-Perf+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	GzA-Perf-	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/GzA-Perf-:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	KLRG1+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/KLRG1+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	Naive	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/Naive:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	Perf+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/Perf+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	TD	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/TD:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IL2+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IL2+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IL17a+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IL17a+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IL22+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IL22+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	KLRG1+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/KLRG1+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	Naive	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/Naive:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	Perf+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/Perf+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	TD	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/TD:Count
