Analysis Plan Sort	Analysis Plan Id	Description	NAME1	STAT1
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3baseKO AF488+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3baseKO AF488+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3baseKO AF488-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3baseKO AF488-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+/MD39_3AF647+ MD39_3baseKO+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+/MD39_3AF647+ MD39_3baseKO+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/IgD-/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3AF647+ MD39_3baseKO+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3AF647+ MD39_3baseKO+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3baseKO AF488+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3baseKO AF488+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3baseKO AF488-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3baseKO AF488-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/CD27+CD21+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/CD27+CD21+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/CD27+CD21-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/CD27+CD21-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/CD27-CD21+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/CD27-CD21+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/CD27-CD21-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/CD27-CD21-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD+/CD27+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD+/CD27+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/CD27+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/CD27+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/IgA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/IgA+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD+/IgD+IgG+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD+/IgD+IgG+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/IgG+/CD27+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/IgG+/CD27+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/IgG+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/IgG+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/IgM+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD-/IgM+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD+/IgMnaive:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/IgD+/IgMnaive:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD+/CD27+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD+/CD27+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/CD27+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/CD27+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD+/CD27+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD+/CD27+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/CD27+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/CD27+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/IgA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/IgA+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/IgA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/IgA+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD+/IgD+IgG+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD+/IgD+IgG+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD+/IgD+IgG+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD+/IgD+IgG+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/IgG+/CD27+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/IgG+/CD27+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/IgG+/CD27+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/IgG+/CD27+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/IgG+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/IgG+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/IgG+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/IgG+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/IgM+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD-/IgM+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/IgM+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD-/IgM+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD+/IgMnaive:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+/IgD+/IgMnaive:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD+/IgMnaive:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD20+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-/IgD+/IgMnaive:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3AF647+ MD39_3baseKO+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3AF647+ MD39_3baseKO+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3baseKOAF488+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3baseKOAF488+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3baseKOAF488-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3baseKOAF488-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3PE+ MD39_3AF647+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3PE+ MD39_3AF647+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/CD27+ CD38+/MD39_3PE+ MD39_3AF647+/MD39_3baseKOAF488-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q1: Ki-67 AF700-, CD27 BV605+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q1: Ki-67 AF700-, CD27 BV605+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q2: Ki-67 AF700+, CD27 BV605+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q2: Ki-67 AF700+, CD27 BV605+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q3: Ki-67 AF700+, CD27 BV605-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q3: Ki-67 AF700+, CD27 BV605-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q4: Ki-67 AF700-, CD27 BV605-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q4: Ki-67 AF700-, CD27 BV605-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q5: Ki-67 AF700-, CD20 BUV737+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q5: Ki-67 AF700-, CD20 BUV737+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q6: Ki-67 AF700+, CD20 BUV737+:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q6: Ki-67 AF700+, CD20 BUV737+:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q7: Ki-67 AF700+, CD20 BUV737-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q7: Ki-67 AF700+, CD20 BUV737-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q8: Ki-67 AF700-, CD20 BUV737-:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L/CD19+/Q8: Ki-67 AF700-, CD20 BUV737-:Count
AP-065	65		Time/K1/K2/K3/K4/K5/K6/K7/S/L:Count	Time/K1/K2/K3/K4/K5/K6/K7/S/L:Count
